Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
05151/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;08/05/2020;Congreso;No Agrupados;LEY QUE MODIFICA EL ARTÍCULO 17 DE LA LEY 30364, LEY PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR Y EL ARTÍCULO 446 DEL NUEVO CÓDIGO PROCESAL PENAL, APROBADO POR DECRETO LEGISLATIVO 957, PARA INCORPORAR EL PROCESO INMEDIATO POR LOS DELITOS DE VIOLENCIA CONTRA LA MUJER Y FEMINICIDIO EN LOS SUPUESTOS DE FLAGRANCIA;Propone ley que tiene por objeto promover la protección del derecho de las mujeres a una vida libre de violencia y garantizar su acceso a la justicia incorporando la simplificación procesal a través de la incoación del proceso inmediato para los delitos de violencia contra la mujer y los integrantes del grupo familiar, y el feminicidio en los supuestos de flagrancia,
05150/2020-PJ;2016 - 2021;Primera Legislatura Ordinaria 2020;08/05/2020;Poder Judicial;;LEY QUE ESTABLECE LA REVISIÓN EXCEPCIONAL DE LA PRISIÓN PREVENTIVA;Propone establecer unas causales excepcionales y procedimiento de urgencia que contribuya a la reducción del hacinamiento que se registra en los Establecimientos Penales y, en especial, garantizar el derecho a la salud de los internos procesados con motivo de la pandemia del coronavirus Covid-19.
05149/2020-PJ;2016 - 2021;Primera Legislatura Ordinaria 2020;08/05/2020;Poder Judicial;;LEY SOBRE REMISIÓN CONDICIONAL DE LA PENA;Propone incorporar, temporalmente, la remisión condicional de la pena privativa de libertad efectiva para los internos condenados con el fin de impactar positivamente en el deshacinamiento de la población penitenciaria a nivel nacional y preservar la vida, integridad y salud de las personas privadas de libertad por sentencia firme.
05148/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;08/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DISPONE LA ELIMINACIÓN DEL SUELDO VITALICIO DE LOS EXPRESIDENTES;Propone disponer la eliminación del sueldo vitalicio de los ex presidentes y establece la jubilación bajo el régimen del sistema pensionario vigente, para ello se modifica el artículo 1 de la Ley 26519 Ley que establece pensión para expresidentes Constitucionales de la República.
05147/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;08/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL USO DE MEDIOS DE PAGOS ELECTRÓNICOS, PARA FACILITAR EL INTERCAMBIO DE BIENES Y PRESTACIÓN DE SERVICIOS;Propone implementar el uso de medios de pago electrónicos para facilitar el intercambio de bienes y prestación de servicios, a través del dinero electrónico almacenando en soportes electrónicos, tales como tarjetas de débito, tarjetas de crédito, transacciones móviles, transacciones por internet y otros disponibles para tal fin, los cuales se encuentran asociados a una cuenta bancaria cuyo titular es el consumidor del bien y/o servicio.
05146/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Multipartidario;RESOLUCIÓN LEGISLATIVA DEL CONGRESO QUE ACEPTA LA RENUNCIA DE LA SEGUNDA VICEPRESIDENTA DE LA REPÚBLICA;Propone Resolución Legislativa del Congreso que acepta la renuncia de la ciudadana Mercedes Rosalba Aráoz Fernández al cargo de segunda vicepresidenta de la República presentada ante el Congreso de la Repúlica el 1 de octubre de 2019.
05145/2020-PE;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Poder Ejecutivo;;LEY QUE ESTABLECE LA MORATORIA PARA LA CREACIÓN Y AUTORIZACIÓN DE NUEVAS UNIVERSIDADES PÚBLICAS Y PRIVADAS;Propone ley que establece la moratoria para la creación y autorización de funcionamiento de nuevas universidades públicas y privadas hasta el 26 de abril del 2021.
05144/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL CAMBIO DE GRUPO OCUPACIONAL Y CAMBIO DE LÍNEA DE CARRERA DEL PERSONAL DE SALUD DEL MINISTERIO DE SALUD Y DE LAS UNIDADES EJECUTORAS DE SALUD DE LOS GOBIERNOS REGIONALES;Propone declarar de interés nacional y necesidad pública el cambio de grupo ocupacional y cambio de línea de carrera del personal profesional, técnico y personal asistencial del Ministerio de Salud, de sus organismos públicos, y de las unidades ejecutoras de salud de los gobiernos regionales, comprendidos en el numeral 3.2 del Decreto Legislativo 1153.
05143/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE PROPONE EL NOMBRAMIENTO DE LOS PROFESIONALES, TÉCNICOS Y AUXILIARES ASISTENCIALES DE SALUD, QUE LABOREN BAJO CUALQUIER MODALIDAD EN LAS DEPENDENCIAS DEL SECTOR PÚBLICO, A NIVEL NACIONAL;Propone ley que tiene por objeto continuar con el proceso de nombramiento de los profesionales, técnicos y auxiliares asistenciales de la salud, que se encuentren prestando servicios bajo cualquier modalidad en las dependencias del sector público, a nivel nacional, dispuesto en la Ley 30957
05142/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE FACULTA AL MINISTERIO DE SALUD INCORPORAR AL RÉGIMEN LABORAL DEL DECRETO LEGISLATIVO 276, A LOS TRABAJADORES QUE SE ENCUENTRAN BAJO LA MODALIDAD AL RÉGIMEN CAS;Propone la incorporación del personal del sector salud de todos los grupos ocupacionales y profesionales que laboran en el Ministerio de Salud-MINSA y sus órganos descentralizados (Direcciones Regionales de Salud y Unidades Ejecuitoras a nivel nacional), al régimen laboral del Decreto Legislativo 276 según corresponda, de los trabajadores, que se encuentran bajo el régimen de Contrato Administrativo de Servicios (CAS) del Decreto Legislativo 1057.
05141/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Somos Perú;LEY QUE MODIFICA EL REGLAMENTO DE LA LEY 30453, LEY DEL SISTEMA NACIONAL DE RESIDENTADO MÉDICO (SINAREME) PARA PROMOVER EL CIERRE DE BRECHA ENTRE LA DEMANDA DE SERVICIO MÉDICO Y LA OFERTA DE ESPECIALISTAS;Propone reducir la brecha entre la demanda de servicio médico y la oferta de especialistas para atender a la necesidad suscitada por la pandemia actual del COVID-19.
05140/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Somos Perú;LEY QUE ELIMINA LA PENSIÓN DE LOS EX PRESIDENTES DE LA REPÚBLICA;Propone derogar la Ley 26519, que tiene por objeto eliminar la pensión equivalente al total de los ingresos de un congresista en actividad que gozan los ex Presidenrtes Constitucionales de la República
05139/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Podemos Perú;LEY QUE VARÍA LA PRISIÓN PREVENTIVA POR COMPARECENCIA CON RESTRICCIONES A LOS IMPUTADOS CON PENAS MENORES DE SEIS AÑOS, EN EL CONTEXTO DEL ESTADO DE EMERGENCIA SANITARIA;Propone normar la variación de la medida de prisión preventiva prevista en el Art. 266 del Código Procesal Penal, de oficio o a petición de parte, a comparecencia con restricciones a las personas que se encuentren recluidas en los diversos establecimientos penitenciarios del país, en el marco del desarrollo de una emergencia sanitaria-Pandemia, y modificar también el Art. 287 del Código Procesal Penal
05138/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 6 DE LA LEY 30435 LEY QUE DECLARA DE NECESIDAD PÚBLICA LA CONSTRUCCIÓN DE LA OBRA MUNICIPAL DENOMINADA NUEVO Y MODERNO MERCADO MODELO DE CHICLAYO, ASÍ COMO LA EXPROPIACIÓN DE INMUEBLES PARA LA EJECUCIÓN DE LA OBRA, MODIFICADO POR LEY 30760;Propone modificar el artículo 6 de la Ley 30436, que declara de necesidad pública la construcción de la obra municipal denominada nuevo y moderno Mercado Modelo de Chiclayo, así como la expropiación de inmuebles para la ejecución de la obra, modificado por Ley 30760.
05137/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE MODIFICA LA LEY 27972 LEY ORGÁNICA DE MUNICIPALIDADES Y LA LEY 27867 LEY ORGÁNICA DE GOBIERNOS REGIONALES A FIN DE REGULAR LA LICENCIA POR MATERNIDAD PARA EL CASO DE LOS MIEMBROS DEL CONCEJO MUNICIPAL Y CONSEJO REGIONAL;Propone modificar diversos artículos de la Ley 27972, Ley Orgánica de Municipalidades, que regular el derecho al goce de la licencia por maternidad para el caso de las regidoras que son miembros del Concejo Municipal y del Consejo Regional
05136/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE APRUEBA MEDIDAS EXTRAORDINARIAS PARA EL USO DEL CANON Y ASIGNACIÓN DEL FONCOMUN PARA AFRONTAR LAS CONSECUENCIAS DEL COVID-19;Propone aprobar medidas extraordinarias que permiten otorgar recursos a los Gobiernos Locales para cubrir el déficit de los recursos directamente recaudados, a consecuencia de la nula cobranza tributaria.
05135/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE INCORPORA NUEVA CAUSAL DE SUSPENSIÓN DE AUTORIDADES REGIONALES Y LOCALES CON MOTIVO DE INCAPACIDAD DE GESTIÓN PARA EL MANEJO DE UNA EMERGENCIA;Propone modificar el artículo 31 de la Ley 27867, Ley Orgánica de Gobiernos Regionales, que incorpora nueva causal de suspensión de autoridades regionales y locales excepcionalmente por motivo de incapacidad de gestión aprobada por la mayoría simple de su Consejo mientras dure el estado de emergencia
05134/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;07/05/2020;Congreso;Acción Popular;LEY QUE SANCIONA CON CADENA PERPETUA Y MUERTE CIVIL A LOS ALTOS FUNCIONARIOS PÚBLICOS POR COMISIÓN DE DELITOS DE CORRUPCIÓN;Propone establecer como agravante, en la comisión de delitos tipificados en la Sección IV Corrupción de Funcionarios, del Capítulo II Delitos Cometidos por Funcionarios Públicos, del Código Penal, aprobado por Decreto Legislativo 635, el hecho de cometerlos durante el desempeño como alto funcionario público señalado en la Constitución Política y otros que precisa esta norma.
05133/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY DE REFORMA CONSTITUCIONAL QUE CREA EL CONSEJO DE ESTADO;Propone ley de reforma constitucional que crea un órgano de carácter consultivo en asuntos de interés nacional relacionados con políticas de Estado, y de adopción de decisiones vinculantes y de manejo de crisis en situaciones de urgencia, interés nacional y regímenes de excepción, que afecten la vida de la Nación
05132/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY DE RESCATE FINANCIERO A MYPES ANTE LA CRISIS PRODUCIDA POR EL CORONAVIRUS (COVID-19);Propone dictar medidas excepcionales para las Micro y Pequeñas Empresas (MYPES) que, con la declaratoria del Estado de Emergencia Nacional, hayan sufrido pérdidas de capital de trabajo y mercado, a efectos de promover su financiamiento y liquidez, y mantener e impulsar su desarrollo productivo.
05131/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY QUE DEJA SIN EFECTO LA REUBICACIÓN DE LA CIUDAD DE CERRO DE PASCO Y DISPONE MEDIDAS PARA SU REACTIVACIÓN ECONÓMICA Y SOCIAL;Propone derogar la Ley 29293, Ley que declara de necesidad pública e interés nacional la implementación de medidas para lograr el desarrollo urbano sostenible concertado y la reubicación de la ciudad de Cerro de Pasco, así como dejar sin efecto su Reglamento aprobado mediante Decreto Supremo 018-2010-PCM, a efecto de lograr la reactivación económica y social de dicha localidad, precisándose los aspectos técnicos normativos para su adecuada sostenibilidad y desarrollo urbano y rural, a través de los organismos y las instancias pertinentes.
05130/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY QUE DISPONE LA PUBLICACIÓN Y DIFUSIÓN DE NORMAS LEGALES EN QUECHUA Y AYMARA;Propone ley que dispone la publicación y difusión de normas legales en quechua y Aymara.
05129/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;RESOLUCIÓN LEGISLATIVA QUE MODIFICA EL REGLAMENTO DEL CONGRESO RESPECTO A LA OBLIGATORIEDAD DE PRESENTACIÓN DE DECLARACIÓN JURADA DE INTERESES;Propone proyecto de Resolución Legislativa que modifica el Reglamento del Congreso, respecto a la obligatoriedad de presentación de Declaración Jurada de Intereses.
05128/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY QUE PROHÍBE LOS COBROS INDEBIDOS EN LOS CENTROS EDUCATIVOS ESCOLARES Y UNIVERSITARIOS PRIVADOS, INSTITUTOS, ESCUELAS SUPERIORES Y ESCUELAS DE POSGRADO PÚBLICOS Y PRIVADOS RESPECTO AL PAGO DE PENSIONES;Propone establecer que el régimen de pagos de los centros educativos escolares, universitarios, institutos, escuelas superiores y escuelas de posgrado públicos y privados sea equitativo y transparente, a fin de fortalecer las Leyes de Protección a la Economía Familiar respecto del pago de pensiones y otros conceptos.
05127/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL LA CONSTRUCCIÓN DEL CANAL DE IRRIGACIÓN SHUMBA;Propone declarar de necesidad pública y preferente interés nacional la construccíon del canal de irrigación Shumba.
05126/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 9 DE LA LEY 26702, LEY GENERAL DE SISTEMA FINANCIERO Y DEL SISTEMA DE SEGUROS Y ORGÁNICA DE LA SUPERINTENDENCIA DE BANCA Y SEGUROS;Propone reformar parcialmente el artículo 9 de la Ley 26702, Ley General del Sistema Financiero y del Sistema de Seguros y Orgánica de la Superintendencia de Banca y Seguros, a fin de garantizar la transparencia y evitar el cobro abusivo de comisiones para los usuarios de bancos.
05125/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA DIVERSOS ARTÍCULOS DEL TEXTO ÚNICO ORDENADO DE LA LEY 27444, A EFECTOS DE ORDENAR EL USO DE LAS CASILLAS ELECTRÓNICAS E IMPLEMENTAR EN FORMA PERENTORIA EL PROCEDIMIENTO ADMINISTRATIVO ELECTRÓNICO PARA EVITAR LA AFLUENCIA DE PÚBLICO A LAS ENTIDADES DEL ESTADO;Propone modificar diversos artículos de la Ley 27444, Ley del Procedimiento Administrativo General, a efectos de ordenar el uso de casillas electrónicas e implementar en forma perentoria el procedimiento administrativo electrónico en los procedimientos y servicios exclusivos que regulan y brindan, incluyendo los procedimientos administrativos sancionadores, evitando la presencia de púiblico en las instalaciones de las entidades del Estado.
05124/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE MODIFICA LOS ARTÍCULOS 104, 116 DE LA LEY26859, LEY ORGÁNICA DE ELECCIONES, PARA GARANTIZAR LA APLICACIÓN INMEDIATA DE LA ALTERNANCIA Y PARIDAD EN LA CONFORMACIÓN DE LISTAS DE CANDIDATOS PARA OCUPAR LOS CARGOS DE PRESIDENTE DE LA REPÚBLICA, VICE PRESIDENTES DE LA REPÚBLICA Y CONGRESISTAS DE LA REPÚBLICA;Propone modificar los artículos 104 y 116 de la Ley 26859, Ley Orgánica de Elecciones, para garantizar la aplicación inmediata de la alternancia y paridad en la conformación de listas de candidatos para ocupar los cargos de Presidente de la República, Vice Presidentes de la República y Congresistas de la República.
05123/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY PARA LA CREACIÓN DEL DISTRITO ELECTORAL DE PERUANOS RESIDENTES EN EL EXTRANJERO Y LA ASIGNACIÓN DE DOS ESCAÑOS PARLAMENTARIOS PARA ESTA NUEVA CIRCUNSCRIPCIÓN ELECTORAL;Propone modificar el artículo 21 de la Ley 26859, Ley Orgánica de Elecciones, para la creación del distrito electoral de peruanos residentes en el extranjero y la asignación de dos escaños parlamentarios para esta nueva circunscripción electoral.
05122/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE CRITERIOS DE FLEXIBILIZACIÓN DE LOS REQUISITOS PARA EL ACCESO DE LA MICRO Y PEQUEÑA EMPRESA (MYPE) A LOS FONDOS DE APOYO COMO EL FONDO DE APOYO EMPRESARIAL A LA MYPE (FAE-MYPE), REACTIVA PERÚ Y EL FONDO CRECER.COFIDE Y OTROS;Propone establecer criterios de flexibilización de los requisitos para el acceso de las Micro y Pequeña Empresa (MYPE) a los fondos de apoyo como Fondo de Apoyo Empresarial a la MYPE (FAE-MYPE), Reactiva Perú y Fondo Crecer-COFIDE y otros.
05121/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE EXCLUYE A LAS GRANDES EMPRESAS DE LOS SUBSIDIOS, EXONERACIONES, AMPLIACIONES Y DEMÁS MEDIDAS DE APOYO ECONÓMICO EMITIDAS POR EL GOBIERNO EN EL ESTADO DE EMERGENCIA POR COVID-19;Propone excluir de las medidas económicas emitidas por el gobierno, como subsidios, exoneraciones tributarias, ampliaciones, aplicación de la suspensión perfecta y otras medidas, para apoyar al sector empresarial, a las empresas que en los últimos tres años hayan repartido dividendos para sus accionistas por más 100 millones de soles, que cuenten con más de 100 trabajadores, así como tambien aquellas empresas que mantienen procesos judiciales con la Superintendencia Nacional de Aduanas y de Administración Tributaria (SUNAT)
05120/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Podemos Perú;LEY QUE MODIFICA INCORPORA Y REGULA DIVERSOS ARTÍCULOS DE LA LEY 28101 LEY DE MOVILIZACIÓN NACIONAL;Propone modificar diversos artículos de la Ley de Movilización Nacional
05119/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Podemos Perú;LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1126 QUE ESTABLECE MEDIDAS DE CONTROL EN LOS INSUMOS QUÍMICOS PRODUCTOS FISCALIZADOS, MAQUINARIAS Y EQUIPOS UTILIZADOS PARA LA ELABORACIÓN DE DROGAS ILÍCITAS;Propone modificar los artículos 1, 13, 20, 30, y la tercera disposición complementaria final del Decreto Legislativo 1126 que establece medidas de control en los insumos químicos y productos fiscalizados, maquinarias y equipos utilizados para la elaboración de drogas ilícitas.
05118/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Alianza Para el Progreso;LEY QUE IMPULSA LA INVERSIÓN PÚBLICA DE LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES PARA LA REACTIVACIÓN ECONÓMICA POST COVID-19;Propone declarar de interés nacional y necesidad pública el impulso de la inversión pública de los Gobiernos Regionales y Gobiernos Locales para la reactivación económica post Covid-19, destinando mayores recursos públicos para el financiamiento de proyectos de infraestructura básica de salud, saneamiento, educación y de apoyo al sector productivo u otros proyectos priorizados, en el marco del Sistema Nacional de Programación Multianual y Gestión de Inversiones, que coadyuve a la recuperación económica regional y local.
05117/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Unión por el Perú;LEY QUE MODIFICA EL RÉGIMEN DE PRISIÓN PREVENTIVA Y MEDIDAS EXTRAORDINARIAS A CAUSA DE LA PANDEMIA DEL COVID 19;Propone establecer un cese excepcional de la prisión preventiva y establecer medidas extraordinarias ante el estado de emergencia ocasionado por la emergencia sanitaria causada por la propagación del COVID-19
05116/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Unión por el Perú;LEY QUE FACULTA AL MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO, PARA QUE EN UN PLAZO DE (60) DÍAS HÁBILES, REVISE LOS CASOS DE LOS EX TRABAJADORES QUE SE ACOGIERON AL PROCEDIMIENTO DE REVISIÓN, POR VULNERACIÓN DEL DEBIDO PROCEDIMIENTO ADMINISTRATIVO Y NO INCLUSIÓN EN LA QUINTA LISTA APROBADO POR LA RESOLUCIÓN MINISTERIAL 142-2017-TR;Propone facultar al Ministerio de Trabajo y Promoción del Empleo, para revisar los casos de los ex trabajadores que se acogieron al procedimiento de revisión por no inclusión en la quinta lista aprobada por la Resolución Suprema 028-2009-TR aplicando y considerando las pruebas de coacción contenidas en las leyes del despido y la analogía vinculante establecidos en el D.S. 004-91-PCM y subsiguientes, teniendo en consideración los antecedentes de las leyes 27803, 29059, 30484.
05115/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Unión por el Perú;LEY QUE ESTABLECE LA EJECUCIÓN HUMANITARIA DE LA PENA;Propone establecer la modalidad de ejecucioón humanitaria de la pena con el fin de tutelar la dignidad, física, mental y salud de las personas con pena privativa de la libertad de condición primaria, de conformidad con los artículos 1, 2, 4 y 139, inciso 22 de la Constitución Política que consagran, respectivamente, que la defensa de la persona humana y el respeto de su dignidad son el fin supremo de la sociedad y el Estado,
05114/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE MODIFICA E INCORPORA EN EL CÓDIGO PENAL LA INHABILITACIÓN PERPETUA E INCREMENTA LA PENAS ANTE DELITOS DE CORRUPCIÓN DURANTE EMERGENCIAS SANITARIAS O AMBIENTALES;Propone modificar el artículo 38 del Código Penal, respecto a la duración de la inhabilitación principal, así como, los artículos 195, 384, 387, 389 y 392 de dicho código, que están referidos a la tipificación de los delitos de receptación agravada, colusión simple y agravada, peculado doloso y culposo, malversación de fondos, extensión del tipo de peculado y malversación de fondo.
05113/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;06/05/2020;Congreso;Alianza Para el Progreso;LEY QUE DEJA SIN EFECTO PENSIÓN VITALICIA PARA EX PRESIDENTES CONSTITUCIONALES DE LA REPÚBLICA;Propone dejar sin efecto la pensión vitalicia para los ex Presidentres Constitucionales de la República, derogando para ello la Ley 26519
05112/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;05/05/2020;Congreso;Acción Popular;LEY QUE CREA EL SISTEMA DE PENSIÓN SOLIDARIO AGROPECUARIO;Propone crear el sistema de pensión solidario agropecuario con la finalidad de proporcionarle al trabajador agropecuario las prestaciones adecuadas en función a criterios y requisitos determinados en su respectivo reglamento, para subvenir sus necesidades vitales, promoviéndole el acceso a su derecho humano a la pensión, en cumplimiento de los artículos 10 y 11de la Constitución Política.
05111/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;05/05/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE DE MANERA TEMPORAL Y EXCEPCIONAL EL ADELANTO DE LA EDAD DE JUBILACIÓN A LOS 60 AÑOS, EN EL MARCO DE LA LEY DEL SISTEMA PRIVADO DE PENSIONES;Propone establecer el marco legal que autoriza de manera temporal y excepcional el adelanto de la edad de jubilación a los 60 años de edad por única vez,
05110/2020-PE;2016 - 2021;Primera Legislatura Ordinaria 2020;05/05/2020;Poder Ejecutivo;;LEY QUE ESTABLECE MEDIDAS EXCEPCIONALES PARA EL DESHACINAMIENTO DE ESTABLECIMIENTOS PENITENCIARIOS Y CENTROS JUVENILES POR RIESGO DE CONTAGIO DE VIRUS COVID-19;Propone establecer medidas excepcionales en el marco de la emergencia sanitaria por el COVID-19, con el fin de impactar positivamente en el deshacinamiento de la población penitenciaria y de centros juveniles a nivel nacional y preservar la integridad, vida y salud de las personas privadas de su libertad en calidad de condenados o procesados.
05109/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;04/05/2020;Congreso;Unión por el Perú;PROYECTO DE LEY DE REFORMA DEL SISTEMA PREVISIONAL PÚBLICO Y PRIVADO, Y DICTA OTRAS MEDIDAS A FAVOR DE APORTANTES AL SISTEMA NACIONAL DE PENSIONES;La presente Ley tiene por objeto reformar el sistema previsional público y privado para coadyuvar a una pensión de jubilación justa en favor de los afiliados, y dicta otras medidas para afrontar las contingencias económicas por la cual atraviesan los aportantes al Sistema Nacional de Pensiones.
05108/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;04/05/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA EL ARTÍCULO 79º DE LA LEY DE CONCESIONES ELÉCTRICAS;La presente Ley tiene como objeto modificar el artículo 79º de la Ley Nº 25844, Ley de Concesiones Eléctricas, que fija en 12% la Tasa de Actualización utilizada en el proceso de fijación de tarifas eléctricas, con el fin de garantizar tarifas justas para los usuarios y consumidores.
05107/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;04/05/2020;Congreso;Alianza Para el Progreso;PROYECTO DE LEY QUE DISPONE LA DEVOLUCIÓN EXTRAORDINARIA DE APORTE A LOS TRABAJADORES AFILIADOS AL SISTEMA NACIONAL DE PENSIONES-ONP;La presente Ley tiene por objeto disponer la devolución excepcional de aporte a los trabajadores afiliados al Sistema Nacional de Pensiones -SNP, a fin de otorgarles liquidez que les permita solventar sus necesidades básicas ante la emergencia que vive el país debido al coronavirus.
05106/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;04/05/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;PROYECTO DE RESOLUCIÓN LEGISLATIVA QUE ESTABLECE PROHIBICIONES EN LA POSTULACIÓN Y CONFORMACIÓN DE LOS ÓRGANOS DEL CONGRESO Y MODIFICA LA CONFORMACIÓN DE LA COMISIÓN DE ÉTICA PARLAMENTARIA;El objeto de la presente Resolución Legislativa es modificar el Reglamento del Congreso de la República y el Código de Ética Parlamentaria, a fin de incluir salvaguardas en la conformación de los órganos del Congreso de la República para garantizar el desempeño de funciones probo, efectivo y eficaz de este Poder del Estado. Para ello, se establece prohibiciones en la postulación y conformación de dichos órganos y se modifican los criterios y principios para la conformación de la Comisión de Ética Parlamentaria.
05105/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;30/04/2020;Congreso;Alianza Para el Progreso;LEY QUE PRIORIZA EL PAGO EFECTIVO PARA LOS APORTANTES DEL FONDO NACIONAL DE VIVIENDA -FONAVI, POR SER POBLACIÓN VULNERABLE ANTE EL ESTADO DE EMERGENCIA DECLARADO POR EL DECRETO SUPREMO 044-PCM A CONSECUENCIA DE LA PANDEMIA POR EL COVID-19, EN EL MARCO DE LA LEY 29625;Propone garantizar el cumplimiento de la Ley 29625, Ley de devolución de dinero del Fonavi a los trabajadores que contribuiyeron al mismo, y hacer efectivo el pago de los aportes realizados por los trabajadores que contribuyeron con el FONAVI a los beneficiarios de la Ley 29625, Ley de devolución de dinero del FONAVI, teniendo en cuenta las graves circunstancias que afectan la vida de la nación a consecuencia del brote del COVID-19
